,Id,Code,Name,was,subsequent,Class,Standard Concept Caption,RC,DRC,PC,DPC,Valid Start Date,Valid End Date,Domain,Vocabulary
,3529298,471851000000100,[X]Acute transmural myocardial infarction of unspecified site,1,,Disorder,Non-Standard,timeout,timeout,timeout,timeout,04/01/2009,04/01/2009,Condition,SNOMED
,40394117,195545006,[X]Acute transmural myocardial infarction of unspecified site,1,,Disorder,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,01/31/2009,Condition,SNOMED
,3056997,194807009,[X]Acute transmural myocardial infarction of unspecified site,1,,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,01/31/2009,Condition,Nebraska Lexicon
,45513463,Gyu3400,[X]Acute transmural myocardial infarction of unspecified site,1,,Read,Non-Standard,timeout,timeout,timeout,timeout,01/01/1970,12/31/2099,Condition,Read
,40398831,194807009,[X]Acute transmural myocardial infarction of unspecified site,1,,Disorder,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,01/31/2002,Condition,SNOMED
,44800526,471711000000109,[X]Acute transmural myocardial infarction of unspecified site,1,,Disorder,Non-Standard,timeout,timeout,timeout,timeout,04/01/2009,04/01/2015,Condition,SNOMED
,3056338,195545006,[X]Acute transmural myocardial infarction of unspecified site,1,,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,07/30/2008,07/31/2008,Condition,Nebraska Lexicon
,44797528,429641000000102,[X]Other current complications following acute myocardial infarction,1,,Disorder,Non-Standard,timeout,timeout,timeout,timeout,04/01/2009,04/01/2015,Condition,SNOMED
,40394114,195542009,[X]Other current complications following acute myocardial infarction,1,,Disorder,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,01/31/2009,Condition,SNOMED
,3078512,195542009,[X]Other current complications following acute myocardial infarction,1,,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,07/30/2008,07/31/2008,Condition,Nebraska Lexicon
,45510079,Gyu3100,[X]Other current complications following acute myocardial infarction,1,,Read,Non-Standard,timeout,timeout,timeout,timeout,04/01/2014,12/31/2099,Condition,Read
,44798535,444321000000101,[X]Subsequent myocardial infarction of other sites,1,1,Disorder,Non-Standard,timeout,timeout,timeout,timeout,04/01/2009,04/01/2015,Condition,SNOMED
,45490216,Gyu3500,[X]Subsequent myocardial infarction of other sites,1,1,Read,Non-Standard,timeout,timeout,timeout,timeout,04/01/2014,12/31/2099,Condition,Read
,40394118,195546007,[X]Subsequent myocardial infarction of other sites,1,1,Disorder,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,01/31/2009,Condition,SNOMED
,3058027,195546007,[X]Subsequent myocardial infarction of other sites,1,1,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,07/30/2008,07/31/2008,Condition,Nebraska Lexicon
,40394119,195547003,[X]Subsequent myocardial infarction of unspecified site,1,1,Disorder,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,01/31/2009,Condition,SNOMED
,3528915,412781000000102,[X]Subsequent myocardial infarction of unspecified site,1,1,Disorder,Non-Standard,timeout,timeout,timeout,timeout,04/01/2009,04/01/2009,Condition,SNOMED
,45443368,Gyu3600,[X]Subsequent myocardial infarction of unspecified site,1,1,Read,Non-Standard,timeout,timeout,timeout,timeout,04/01/2014,12/31/2099,Condition,Read
,40398889,194860008,[X]Subsequent myocardial infarction of unspecified site,1,1,Disorder,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,01/31/2002,Condition,SNOMED
,44795635,409621000000103,[X]Subsequent myocardial infarction of unspecified site,1,1,Disorder,Non-Standard,timeout,timeout,timeout,timeout,04/01/2009,04/01/2015,Condition,SNOMED
,3080303,195547003,[X]Subsequent myocardial infarction of unspecified site,1,1,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,07/30/2008,07/31/2008,Condition,Nebraska Lexicon
,3057773,194860008,[X]Subsequent myocardial infarction of unspecified site,1,1,Clinical Finding,Non-Standard,timeout,timeout,timeout,timeout,01/31/2002,01/31/2009,Condition,Nebraska Lexicon
,,,,1,1,,,,,,,,,,
